,directors,actors,writers,producers,year,genres,certificates,duration,Budget,Gross US,Gross Worldwide,titles,Profits,profit-per-length,profit-per-budget,len-genres,MAD
1029,Christian Desmares,"['Marion Cotillard', 'Marc-André Grondin', 'Philippe Katerine', 'Jean Rochefort', 'Bouli Lanners', 'Olivier Gourmet', 'Macha Grenon', 'Benoît Brière', 'Anne Coesens', 'Carlos Alazraqui']","['Franck Ekinci', 'Benjamin Legrand', 'Jacques Tardi', 'Mark Camacho', 'Pauline Little']",Sophia Harvey,2015,Animation," PG
",105.0,12400000.0,295488.0,495879.0,April and the Extraordinary World,-11904121.0,-113372.58095238096,-0.9600097580645162,2,-0.7611703186066905
1030,Jamal Hill,"['Keke Palmer', 'Cory Hardrict', 'Romeo Miller', 'Eric D. Hill Jr.', 'Macy Gray', 'Quincy Brown', 'Faizon Love', 'Logan Browning', 'Malik Yoba', 'Justin Martin']",['Jamal Hill'],Charles E. Alston,2015,Drama," R
",89.0,1900000.0,478595.0,478595.0,Brotherly Love,-1421405.0,-15970.842696629214,-0.7481078947368421,1,-0.6756659061066361
1030,Jamal Hill,"['Keke Palmer', 'Cory Hardrict', 'Romeo Miller', 'Eric D. Hill Jr.', 'Macy Gray', 'Quincy Brown', 'Faizon Love', 'Logan Browning', 'Malik Yoba', 'Justin Martin']",['Jamal Hill'],Ron Robinson,2015,Drama," R
",89.0,1900000.0,478595.0,478595.0,Brotherly Love,-1421405.0,-15970.842696629214,-0.7481078947368421,1,-0.6756659061066361
1031,David Gordon Green,"['Al Pacino', 'Holly Hunter', 'Harmony Korine', 'Chris Messina', 'Skylar Gasper', 'Brian Mays', 'Herc Trevino', 'Angela Woods', 'Marisa Varela', 'Sandy Avila']",['Paul Brad Logan'],Molly Conners,2015,Drama," PG-13
",97.0,4000000.0,143101.0,459636.0,Manglehorn,-3540364.0,-36498.59793814433,-0.885091,1,-0.7309398888551859
1031,David Gordon Green,"['Al Pacino', 'Holly Hunter', 'Harmony Korine', 'Chris Messina', 'Skylar Gasper', 'Brian Mays', 'Herc Trevino', 'Angela Woods', 'Marisa Varela', 'Sandy Avila']",['Paul Brad Logan'],David Gordon Green,2015,Drama," PG-13
",97.0,4000000.0,143101.0,459636.0,Manglehorn,-3540364.0,-36498.59793814433,-0.885091,1,-0.7309398888551859
1031,David Gordon Green,"['Al Pacino', 'Holly Hunter', 'Harmony Korine', 'Chris Messina', 'Skylar Gasper', 'Brian Mays', 'Herc Trevino', 'Angela Woods', 'Marisa Varela', 'Sandy Avila']",['Paul Brad Logan'],Lisa Muskat,2015,Drama," PG-13
",97.0,4000000.0,143101.0,459636.0,Manglehorn,-3540364.0,-36498.59793814433,-0.885091,1,-0.7309398888551859
1031,David Gordon Green,"['Al Pacino', 'Holly Hunter', 'Harmony Korine', 'Chris Messina', 'Skylar Gasper', 'Brian Mays', 'Herc Trevino', 'Angela Woods', 'Marisa Varela', 'Sandy Avila']",['Paul Brad Logan'],Derrick Tseng,2015,Drama," PG-13
",97.0,4000000.0,143101.0,459636.0,Manglehorn,-3540364.0,-36498.59793814433,-0.885091,1,-0.7309398888551859
1031,David Gordon Green,"['Al Pacino', 'Holly Hunter', 'Harmony Korine', 'Chris Messina', 'Skylar Gasper', 'Brian Mays', 'Herc Trevino', 'Angela Woods', 'Marisa Varela', 'Sandy Avila']",['Paul Brad Logan'],Christopher Woodrow,2015,Drama," PG-13
",97.0,4000000.0,143101.0,459636.0,Manglehorn,-3540364.0,-36498.59793814433,-0.885091,1,-0.7309398888551859
1032,Anna Boden,"['Ben Mendelsohn', 'Yvonne Landry', 'Anthony Howard', 'Ryan Reynolds', 'Jayson Warner Smith', 'Kerry Cahill', 'Jane McNeill', 'Jason Shaffette', 'P.J. Marshall', 'Stephanie Honoré']","['Anna Boden', 'Ryan Fleck']",Lynette Howell Taylor,2015,Comedy," R
",108.0,6000000.0,130541.0,422746.0,Mississippi Grind,-5577254.0,-51641.24074074074,-0.9295423333333334,2,-0.7488764236351251
1032,Anna Boden,"['Ben Mendelsohn', 'Yvonne Landry', 'Anthony Howard', 'Ryan Reynolds', 'Jayson Warner Smith', 'Kerry Cahill', 'Jane McNeill', 'Jason Shaffette', 'P.J. Marshall', 'Stephanie Honoré']","['Anna Boden', 'Ryan Fleck']",Ben Nearn,2015,Comedy," R
",108.0,6000000.0,130541.0,422746.0,Mississippi Grind,-5577254.0,-51641.24074074074,-0.9295423333333334,2,-0.7488764236351251
1032,Anna Boden,"['Ben Mendelsohn', 'Yvonne Landry', 'Anthony Howard', 'Ryan Reynolds', 'Jayson Warner Smith', 'Kerry Cahill', 'Jane McNeill', 'Jason Shaffette', 'P.J. Marshall', 'Stephanie Honoré']","['Anna Boden', 'Ryan Fleck']",Jamie Patricof,2015,Comedy," R
",108.0,6000000.0,130541.0,422746.0,Mississippi Grind,-5577254.0,-51641.24074074074,-0.9295423333333334,2,-0.7488764236351251
1032,Anna Boden,"['Ben Mendelsohn', 'Yvonne Landry', 'Anthony Howard', 'Ryan Reynolds', 'Jayson Warner Smith', 'Kerry Cahill', 'Jane McNeill', 'Jason Shaffette', 'P.J. Marshall', 'Stephanie Honoré']","['Anna Boden', 'Ryan Fleck']",Tom Rice,2015,Comedy," R
",108.0,6000000.0,130541.0,422746.0,Mississippi Grind,-5577254.0,-51641.24074074074,-0.9295423333333334,2,-0.7488764236351251
1033,Kate Barker-Froyland,"['Anne Hathaway', 'Lola Kirke', 'Johnny Flynn', 'Mary Steenburgen', 'Grace Rex', 'Sarah Steele', 'Li Jun Li', 'Sharon Van Etten', 'Shawn Parsons', 'Ben Rosenfield']",['Kate Barker-Froyland'],Molly Conners,2015,Drama," PG-13
",86.0,6000000.0,32251.0,408918.0,Song One,-5591082.0,-65012.58139534884,-0.931847,2,-0.7498063785031343
1033,Kate Barker-Froyland,"['Anne Hathaway', 'Lola Kirke', 'Johnny Flynn', 'Mary Steenburgen', 'Grace Rex', 'Sarah Steele', 'Li Jun Li', 'Sharon Van Etten', 'Shawn Parsons', 'Ben Rosenfield']",['Kate Barker-Froyland'],Jonathan Demme,2015,Drama," PG-13
",86.0,6000000.0,32251.0,408918.0,Song One,-5591082.0,-65012.58139534884,-0.931847,2,-0.7498063785031343
1033,Kate Barker-Froyland,"['Anne Hathaway', 'Lola Kirke', 'Johnny Flynn', 'Mary Steenburgen', 'Grace Rex', 'Sarah Steele', 'Li Jun Li', 'Sharon Van Etten', 'Shawn Parsons', 'Ben Rosenfield']",['Kate Barker-Froyland'],Anne Hathaway,2015,Drama," PG-13
",86.0,6000000.0,32251.0,408918.0,Song One,-5591082.0,-65012.58139534884,-0.931847,2,-0.7498063785031343
1033,Kate Barker-Froyland,"['Anne Hathaway', 'Lola Kirke', 'Johnny Flynn', 'Mary Steenburgen', 'Grace Rex', 'Sarah Steele', 'Li Jun Li', 'Sharon Van Etten', 'Shawn Parsons', 'Ben Rosenfield']",['Kate Barker-Froyland'],Marc Platt,2015,Drama," PG-13
",86.0,6000000.0,32251.0,408918.0,Song One,-5591082.0,-65012.58139534884,-0.931847,2,-0.7498063785031343
1034,Craig Zobel,"['Chiwetel Ejiofor', 'Margot Robbie', 'Chris Pine']","['Nissar Modi', ""Robert C. O'Brien""]",Sophia Lin,2015,Drama," PG-13
",98.0,7500000.0,121461.0,381839.0,Z for Zachariah,-7118161.0,-72634.29591836735,-0.9490881333333333,2,-0.756763339396971
1034,Craig Zobel,"['Chiwetel Ejiofor', 'Margot Robbie', 'Chris Pine']","['Nissar Modi', ""Robert C. O'Brien""]",Tobey Maguire,2015,Drama," PG-13
",98.0,7500000.0,121461.0,381839.0,Z for Zachariah,-7118161.0,-72634.29591836735,-0.9490881333333333,2,-0.756763339396971
1034,Craig Zobel,"['Chiwetel Ejiofor', 'Margot Robbie', 'Chris Pine']","['Nissar Modi', ""Robert C. O'Brien""]",Skuli Fr. Malmquist,2015,Drama," PG-13
",98.0,7500000.0,121461.0,381839.0,Z for Zachariah,-7118161.0,-72634.29591836735,-0.9490881333333333,2,-0.756763339396971
1034,Craig Zobel,"['Chiwetel Ejiofor', 'Margot Robbie', 'Chris Pine']","['Nissar Modi', ""Robert C. O'Brien""]",Matthew Plouffe,2015,Drama," PG-13
",98.0,7500000.0,121461.0,381839.0,Z for Zachariah,-7118161.0,-72634.29591836735,-0.9490881333333333,2,-0.756763339396971
1035,Roland Emmerich,"['Jeremy Irvine', 'Jonny Beauchamp', 'Joey King', 'Caleb Landry Jones', 'Matt Craven', 'David Cubitt', 'Vlad Alexis', 'Ben Sullivan', 'Andrea Frankle', 'Patrick Garrow']",['Jon Robin Baitz'],Roland Emmerich,2015,Drama," R
",129.0,13500000.0,187674.0,292669.0,Stonewall,-13207331.0,-102382.41085271318,-0.9783208148148148,2,-0.7685590037513244
1035,Roland Emmerich,"['Jeremy Irvine', 'Jonny Beauchamp', 'Joey King', 'Caleb Landry Jones', 'Matt Craven', 'David Cubitt', 'Vlad Alexis', 'Ben Sullivan', 'Andrea Frankle', 'Patrick Garrow']",['Jon Robin Baitz'],Michael Fossat,2015,Drama," R
",129.0,13500000.0,187674.0,292669.0,Stonewall,-13207331.0,-102382.41085271318,-0.9783208148148148,2,-0.7685590037513244
1035,Roland Emmerich,"['Jeremy Irvine', 'Jonny Beauchamp', 'Joey King', 'Caleb Landry Jones', 'Matt Craven', 'David Cubitt', 'Vlad Alexis', 'Ben Sullivan', 'Andrea Frankle', 'Patrick Garrow']",['Jon Robin Baitz'],Marc Frydman,2015,Drama," R
",129.0,13500000.0,187674.0,292669.0,Stonewall,-13207331.0,-102382.41085271318,-0.9783208148148148,2,-0.7685590037513244
1035,Roland Emmerich,"['Jeremy Irvine', 'Jonny Beauchamp', 'Joey King', 'Caleb Landry Jones', 'Matt Craven', 'David Cubitt', 'Vlad Alexis', 'Ben Sullivan', 'Andrea Frankle', 'Patrick Garrow']",['Jon Robin Baitz'],Carsten H.W. Lorenz,2015,Drama," R
",129.0,13500000.0,187674.0,292669.0,Stonewall,-13207331.0,-102382.41085271318,-0.9783208148148148,2,-0.7685590037513244
1036,Richard LaGravenese,"['Anna Kendrick', 'Jeremy Jordan', 'Tamara Mintz', 'Cassandra Inman', 'Kate Meltzer', 'Emma Meltzer', 'Bettina Bresnan', 'Charly Bivona', 'Alex Stebbins', 'Lily LaGravenese']","['Jason Robert Brown', 'Richard LaGravenese']",Janet Brenner,2015,Comedy," PG-13
",94.0,3500000.0,145427.0,292092.0,The Last Five Years,-3207908.0,-34126.68085106383,-0.9165451428571428,2,-0.7436319339531279
1036,Richard LaGravenese,"['Anna Kendrick', 'Jeremy Jordan', 'Tamara Mintz', 'Cassandra Inman', 'Kate Meltzer', 'Emma Meltzer', 'Bettina Bresnan', 'Charly Bivona', 'Alex Stebbins', 'Lily LaGravenese']","['Jason Robert Brown', 'Richard LaGravenese']",Kurt Deutsch,2015,Comedy," PG-13
",94.0,3500000.0,145427.0,292092.0,The Last Five Years,-3207908.0,-34126.68085106383,-0.9165451428571428,2,-0.7436319339531279
1036,Richard LaGravenese,"['Anna Kendrick', 'Jeremy Jordan', 'Tamara Mintz', 'Cassandra Inman', 'Kate Meltzer', 'Emma Meltzer', 'Bettina Bresnan', 'Charly Bivona', 'Alex Stebbins', 'Lily LaGravenese']","['Jason Robert Brown', 'Richard LaGravenese']",Richard LaGravenese,2015,Comedy," PG-13
",94.0,3500000.0,145427.0,292092.0,The Last Five Years,-3207908.0,-34126.68085106383,-0.9165451428571428,2,-0.7436319339531279
1036,Richard LaGravenese,"['Anna Kendrick', 'Jeremy Jordan', 'Tamara Mintz', 'Cassandra Inman', 'Kate Meltzer', 'Emma Meltzer', 'Bettina Bresnan', 'Charly Bivona', 'Alex Stebbins', 'Lily LaGravenese']","['Jason Robert Brown', 'Richard LaGravenese']",Lauren Versel,2015,Comedy," PG-13
",94.0,3500000.0,145427.0,292092.0,The Last Five Years,-3207908.0,-34126.68085106383,-0.9165451428571428,2,-0.7436319339531279
1037,Roberta Grossman,"['Mina Alon', 'Richard J. Carson', 'Eddie Cohen', 'Leon Frankel', 'Coleman Goldstein', 'Lou Lenart', 'George Lichter', 'Gideon Lichtman', 'Harold Livingston', 'Shimon Peres']",['Sophie Sartain'],Sarah Forbes Campbell,2015,Documentary," Not Rated
",90.0,1300000.0,288751.0,288751.0,Above and Beyond,-1011249.0,-11236.1,-0.7778838461538462,2,-0.6876807850348319
1037,Roberta Grossman,"['Mina Alon', 'Richard J. Carson', 'Eddie Cohen', 'Leon Frankel', 'Coleman Goldstein', 'Lou Lenart', 'George Lichter', 'Gideon Lichtman', 'Harold Livingston', 'Shimon Peres']",['Sophie Sartain'],Nancy Spielberg,2015,Documentary," Not Rated
",90.0,1300000.0,288751.0,288751.0,Above and Beyond,-1011249.0,-11236.1,-0.7778838461538462,2,-0.6876807850348319
1038,Claudia Llosa,"['Jennifer Connelly', 'Cillian Murphy', 'Mélanie Laurent', 'William Shimell', 'Peter McRobbie', 'Andy Murray', 'Ian Tracey', 'Oona Chaplin', 'Winta McGrath', 'Zen McGrath']",['Claudia Llosa'],Ibon Cormenzana,2015,Drama," R
",112.0,8000000.0,53086.0,270971.0,Aloft,-7729029.0,-69009.1875,-0.966128625,1,-0.7636393394745037
1038,Claudia Llosa,"['Jennifer Connelly', 'Cillian Murphy', 'Mélanie Laurent', 'William Shimell', 'Peter McRobbie', 'Andy Murray', 'Ian Tracey', 'Oona Chaplin', 'Winta McGrath', 'Zen McGrath']",['Claudia Llosa'],Phyllis Laing,2015,Drama," R
",112.0,8000000.0,53086.0,270971.0,Aloft,-7729029.0,-69009.1875,-0.966128625,1,-0.7636393394745037
1038,Claudia Llosa,"['Jennifer Connelly', 'Cillian Murphy', 'Mélanie Laurent', 'William Shimell', 'Peter McRobbie', 'Andy Murray', 'Ian Tracey', 'Oona Chaplin', 'Winta McGrath', 'Zen McGrath']",['Claudia Llosa'],José María Morales,2015,Drama," R
",112.0,8000000.0,53086.0,270971.0,Aloft,-7729029.0,-69009.1875,-0.966128625,1,-0.7636393394745037
1039,Peter Strickland,"[""Chiara D'Anna"", 'Kata Bartsch', 'Sidse Babett Knudsen', 'Monica Swinn', 'Zita Kraszkó', 'Gretchen Meddaugh', 'Eszter Tompa', 'Fatma Mohamed', 'Eugenia Caruso']",['Peter Strickland'],Andrew Starke,2015,Drama," Not Rated
",104.0,1000000.0,64521.0,185147.0,The Duke of Burgundy,-814853.0,-7835.125,-0.814853,2,-0.7025981893964512
1040,Stephen Kijak,"['A.J. McLean', 'Brian Littrell', 'Howie Dorough', 'Kevin Scott Richardson', 'Nick Carter', 'Backstreet Boys', 'Swoop', 'Martin Terefe', 'Noah Terefe', 'Hanna Terefe']",[],Mia Bays,2015,Documentary," TV-14
",101.0,1000000.0,153068.0,153068.0,Backstreet Boys: Show 'Em What You're Made Of,-846932.0,-8385.465346534653,-0.846932,1,-0.7155423702805418
1041,Jon Watts,"['Kevin Bacon', 'James Freedson-Jackson', 'Hays Wellford', 'Camryn Manheim', 'Shea Whigham', 'Sean Hartley', 'Kyra Sedgwick', 'Loi Nguyen', 'Sit Lenh', 'Chuck Kull']","['Jon Watts', 'Christopher Ford']",Sam Bisbee,2015,Crime," R
",88.0,800000.0,134552.0,143658.0,Cop Car,-656342.0,-7458.431818181818,-0.8204275,2,-0.7048475530405287
1041,Jon Watts,"['Kevin Bacon', 'James Freedson-Jackson', 'Hays Wellford', 'Camryn Manheim', 'Shea Whigham', 'Sean Hartley', 'Kyra Sedgwick', 'Loi Nguyen', 'Sit Lenh', 'Chuck Kull']","['Jon Watts', 'Christopher Ford']",Andrew Kortschak,2015,Crime," R
",88.0,800000.0,134552.0,143658.0,Cop Car,-656342.0,-7458.431818181818,-0.8204275,2,-0.7048475530405287
1041,Jon Watts,"['Kevin Bacon', 'James Freedson-Jackson', 'Hays Wellford', 'Camryn Manheim', 'Shea Whigham', 'Sean Hartley', 'Kyra Sedgwick', 'Loi Nguyen', 'Sit Lenh', 'Chuck Kull']","['Jon Watts', 'Christopher Ford']",Cody Ryder,2015,Crime," R
",88.0,800000.0,134552.0,143658.0,Cop Car,-656342.0,-7458.431818181818,-0.8204275,2,-0.7048475530405287
1041,Jon Watts,"['Kevin Bacon', 'James Freedson-Jackson', 'Hays Wellford', 'Camryn Manheim', 'Shea Whigham', 'Sean Hartley', 'Kyra Sedgwick', 'Loi Nguyen', 'Sit Lenh', 'Chuck Kull']","['Jon Watts', 'Christopher Ford']",Alicia Van Couvering,2015,Crime," R
",88.0,800000.0,134552.0,143658.0,Cop Car,-656342.0,-7458.431818181818,-0.8204275,2,-0.7048475530405287
1041,Jon Watts,"['Kevin Bacon', 'James Freedson-Jackson', 'Hays Wellford', 'Camryn Manheim', 'Shea Whigham', 'Sean Hartley', 'Kyra Sedgwick', 'Loi Nguyen', 'Sit Lenh', 'Chuck Kull']","['Jon Watts', 'Christopher Ford']",Jon Watts,2015,Crime," R
",88.0,800000.0,134552.0,143658.0,Cop Car,-656342.0,-7458.431818181818,-0.8204275,2,-0.7048475530405287
1042,Hayao Miyazaki,"['Noriko Hidaka', 'Chika Sakamoto', 'Shigesato Itoi', 'Sumi Shimamoto', 'Tanie Kitabayashi', 'Hitoshi Takagi', 'Yûko Maruyama', 'Machiko Washio', 'Reiko Suzuki', 'Masashi Hirose']",['Hayao Miyazaki'],Toru Hara,2015,Animation," G
",86.0,3700000.0,2250213.0,30476708.0,My Neighbor Totoro 2015 Re-release,26776708.0,311357.06976744183,7.236948108108108,2,2.546379957867236
1042,Hayao Miyazaki,"['Noriko Hidaka', 'Chika Sakamoto', 'Shigesato Itoi', 'Sumi Shimamoto', 'Tanie Kitabayashi', 'Hitoshi Takagi', 'Yûko Maruyama', 'Machiko Washio', 'Reiko Suzuki', 'Masashi Hirose']",['Hayao Miyazaki'],Ned Lott,2015,Animation," G
",86.0,3700000.0,2250213.0,30476708.0,My Neighbor Totoro 2015 Re-release,26776708.0,311357.06976744183,7.236948108108108,2,2.546379957867236
1043,Adam Carolla,"['Larry Clarke', 'Jonathan Klein', 'Adam Carolla', ""Jim O'Heir"", 'Windell Middlebrooks', 'Jay Mohr', 'Sarah Halford', 'Natalie Jordan Messing', 'Cynthy Wu', 'David Koechner']","['Adam Carolla', 'Kevin Hench']",Nate Adams,2015,Comedy," Not Rated
",98.0,1500000.0,113169.0,113169.0,Road Hard,-1386831.0,-14151.336734693878,-0.924554,1,-0.7468635838029356
1043,Adam Carolla,"['Larry Clarke', 'Jonathan Klein', 'Adam Carolla', ""Jim O'Heir"", 'Windell Middlebrooks', 'Jay Mohr', 'Sarah Halford', 'Natalie Jordan Messing', 'Cynthy Wu', 'David Koechner']","['Adam Carolla', 'Kevin Hench']",Adam Carolla,2015,Comedy," Not Rated
",98.0,1500000.0,113169.0,113169.0,Road Hard,-1386831.0,-14151.336734693878,-0.924554,1,-0.7468635838029356
1043,Adam Carolla,"['Larry Clarke', 'Jonathan Klein', 'Adam Carolla', ""Jim O'Heir"", 'Windell Middlebrooks', 'Jay Mohr', 'Sarah Halford', 'Natalie Jordan Messing', 'Cynthy Wu', 'David Koechner']","['Adam Carolla', 'Kevin Hench']",Kevin Hench,2015,Comedy," Not Rated
",98.0,1500000.0,113169.0,113169.0,Road Hard,-1386831.0,-14151.336734693878,-0.924554,1,-0.7468635838029356
1043,Adam Carolla,"['Larry Clarke', 'Jonathan Klein', 'Adam Carolla', ""Jim O'Heir"", 'Windell Middlebrooks', 'Jay Mohr', 'Sarah Halford', 'Natalie Jordan Messing', 'Cynthy Wu', 'David Koechner']","['Adam Carolla', 'Kevin Hench']",Shanti Whitney,2015,Comedy," Not Rated
",98.0,1500000.0,113169.0,113169.0,Road Hard,-1386831.0,-14151.336734693878,-0.924554,1,-0.7468635838029356
1044,Kim Farrant,"['Nicole Kidman', 'Joseph Fiennes', 'Hugo Weaving', 'Lisa Flanagan', 'Meyne Wyatt', 'Maddison Brown', 'Nicholas Hamilton', 'Jim Russell', 'Sean Keenan', 'Bronwyn Penrith']","['Michael Kinirons', 'Fiona Seres']",Macdara Kelleher,2015,Drama," R
",112.0,10000000.0,17472.0,111107.0,Strangerland,-9888893.0,-88293.6875,-0.9888893,2,-0.7728234878034416
1044,Kim Farrant,"['Nicole Kidman', 'Joseph Fiennes', 'Hugo Weaving', 'Lisa Flanagan', 'Meyne Wyatt', 'Maddison Brown', 'Nicholas Hamilton', 'Jim Russell', 'Sean Keenan', 'Bronwyn Penrith']","['Michael Kinirons', 'Fiona Seres']",Naomi Wenck,2015,Drama," R
",112.0,10000000.0,17472.0,111107.0,Strangerland,-9888893.0,-88293.6875,-0.9888893,2,-0.7728234878034416
1045,Noel Marshall,"['Tippi Hedren', 'Noel Marshall', 'Melanie Griffith', 'John Marshall', 'Jerry Marshall', 'Kyalo Mativo', 'Frank Tom', 'Steve Miller', 'Rick Glassey', 'Lenord Bokwa']","['Noel Marshall', 'Ted Cassidy']",Robert Gottschalk,2015,Adventure," PG
",102.0,17000000.0,110048.0,110048.0,Roar,-16889952.0,-165587.76470588235,-0.9935265882352942,2,-0.7746946776076534
1045,Noel Marshall,"['Tippi Hedren', 'Noel Marshall', 'Melanie Griffith', 'John Marshall', 'Jerry Marshall', 'Kyalo Mativo', 'Frank Tom', 'Steve Miller', 'Rick Glassey', 'Lenord Bokwa']","['Noel Marshall', 'Ted Cassidy']",Tippi Hedren,2015,Adventure," PG
",102.0,17000000.0,110048.0,110048.0,Roar,-16889952.0,-165587.76470588235,-0.9935265882352942,2,-0.7746946776076534
1045,Noel Marshall,"['Tippi Hedren', 'Noel Marshall', 'Melanie Griffith', 'John Marshall', 'Jerry Marshall', 'Kyalo Mativo', 'Frank Tom', 'Steve Miller', 'Rick Glassey', 'Lenord Bokwa']","['Noel Marshall', 'Ted Cassidy']",Noel Marshall,2015,Adventure," PG
",102.0,17000000.0,110048.0,110048.0,Roar,-16889952.0,-165587.76470588235,-0.9935265882352942,2,-0.7746946776076534
1046,Kief Davidson,"['Jason Bateman', 'Jamie Berard', 'Bryan Bonahoom', 'Alice Finch', 'Bret Harris', 'Dwight Howard', 'Cody Hughes', 'G.W. Krauss', 'Dan Legoff', 'David Pagano']","['Daniel Junge', 'Davis Coombe', 'Kief Davidson']",Chris Brown,2015,Documentary," G
",93.0,1000000.0,101531.0,101531.0,A Lego Brickumentary,-898469.0,-9660.956989247312,-0.898469,1,-0.736338038793381
1046,Kief Davidson,"['Jason Bateman', 'Jamie Berard', 'Bryan Bonahoom', 'Alice Finch', 'Bret Harris', 'Dwight Howard', 'Cody Hughes', 'G.W. Krauss', 'Dan Legoff', 'David Pagano']","['Daniel Junge', 'Davis Coombe', 'Kief Davidson']",Daniel Junge,2015,Documentary," G
",93.0,1000000.0,101531.0,101531.0,A Lego Brickumentary,-898469.0,-9660.956989247312,-0.898469,1,-0.736338038793381
1046,Kief Davidson,"['Jason Bateman', 'Jamie Berard', 'Bryan Bonahoom', 'Alice Finch', 'Bret Harris', 'Dwight Howard', 'Cody Hughes', 'G.W. Krauss', 'Dan Legoff', 'David Pagano']","['Daniel Junge', 'Davis Coombe', 'Kief Davidson']",Brendan Kiernan,2015,Documentary," G
",93.0,1000000.0,101531.0,101531.0,A Lego Brickumentary,-898469.0,-9660.956989247312,-0.898469,1,-0.736338038793381
1046,Kief Davidson,"['Jason Bateman', 'Jamie Berard', 'Bryan Bonahoom', 'Alice Finch', 'Bret Harris', 'Dwight Howard', 'Cody Hughes', 'G.W. Krauss', 'Dan Legoff', 'David Pagano']","['Daniel Junge', 'Davis Coombe', 'Kief Davidson']",Justin Moore-Lewy,2015,Documentary," G
",93.0,1000000.0,101531.0,101531.0,A Lego Brickumentary,-898469.0,-9660.956989247312,-0.898469,1,-0.736338038793381
1047,Cary Joji Fukunaga,"['Abraham Attah', 'Emmanuel Affadzi', 'Ricky Adelayitor', 'Andrew Adote', 'Vera Nyarkoah Antwi', 'Ama K. Abebrese', 'Kobina Amissah-Sam', 'Francis Weddey', 'Fred Nii Amugi', 'John Arthur']","['Cary Joji Fukunaga', 'Uzodinma Iweala']",Daniel Crown,2015,Drama," Not Rated
",137.0,6000000.0,90777.0,90777.0,Beasts of No Nation,-5909223.0,-43133.01459854015,-0.9848705,2,-0.7712018638707446
1047,Cary Joji Fukunaga,"['Abraham Attah', 'Emmanuel Affadzi', 'Ricky Adelayitor', 'Andrew Adote', 'Vera Nyarkoah Antwi', 'Ama K. Abebrese', 'Kobina Amissah-Sam', 'Francis Weddey', 'Fred Nii Amugi', 'John Arthur']","['Cary Joji Fukunaga', 'Uzodinma Iweala']",Idris Elba,2015,Drama," Not Rated
",137.0,6000000.0,90777.0,90777.0,Beasts of No Nation,-5909223.0,-43133.01459854015,-0.9848705,2,-0.7712018638707446
1047,Cary Joji Fukunaga,"['Abraham Attah', 'Emmanuel Affadzi', 'Ricky Adelayitor', 'Andrew Adote', 'Vera Nyarkoah Antwi', 'Ama K. Abebrese', 'Kobina Amissah-Sam', 'Francis Weddey', 'Fred Nii Amugi', 'John Arthur']","['Cary Joji Fukunaga', 'Uzodinma Iweala']",Cary Joji Fukunaga,2015,Drama," Not Rated
",137.0,6000000.0,90777.0,90777.0,Beasts of No Nation,-5909223.0,-43133.01459854015,-0.9848705,2,-0.7712018638707446
1047,Cary Joji Fukunaga,"['Abraham Attah', 'Emmanuel Affadzi', 'Ricky Adelayitor', 'Andrew Adote', 'Vera Nyarkoah Antwi', 'Ama K. Abebrese', 'Kobina Amissah-Sam', 'Francis Weddey', 'Fred Nii Amugi', 'John Arthur']","['Cary Joji Fukunaga', 'Uzodinma Iweala']",Amy Kaufman,2015,Drama," Not Rated
",137.0,6000000.0,90777.0,90777.0,Beasts of No Nation,-5909223.0,-43133.01459854015,-0.9848705,2,-0.7712018638707446
1048,Elizabeth Allen Rosenbaum,"['Nick Jonas', 'Kiki Harris', 'David Sherrill', 'Graham Rogers', 'Paul Sorvino', 'John Driskell Hopkins', 'Marc Macaulay', 'Isabel Lucas', 'Dermot Mulroney', 'Jay Potter']",['Chris Frisina'],Ashok Amritraj,2015,Drama," R
",91.0,8000000.0,,82230.0,Careful What You Wish For,-7917770.0,-87008.46153846153,-0.98972125,2,-0.7731591875224639
1048,Elizabeth Allen Rosenbaum,"['Nick Jonas', 'Kiki Harris', 'David Sherrill', 'Graham Rogers', 'Paul Sorvino', 'John Driskell Hopkins', 'Marc Macaulay', 'Isabel Lucas', 'Dermot Mulroney', 'Jay Potter']",['Chris Frisina'],"Amico"", ",2015,Drama," R
",91.0,8000000.0,,82230.0,Careful What You Wish For,-7917770.0,-87008.46153846153,-0.98972125,2,-0.7731591875224639
1049,Dave LaMattina,"['Frank Oz', 'Jim Henson', 'Steve Whitmire', 'Caroll Spinney', 'Alison Bartlett', 'Dave Goelz', 'Eric Jacobson', 'Roscoe Orman', 'Sonia Manzano', 'Jerry Nelson']",['Dave LaMattina'],Dave LaMattina,2015,Documentary," Not Rated
",86.0,100000.0,67845.0,67845.0,I Am Big Bird: The Caroll Spinney Story,-32155.0,-373.8953488372093,-0.32155,2,-0.5035457481525065
1049,Dave LaMattina,"['Frank Oz', 'Jim Henson', 'Steve Whitmire', 'Caroll Spinney', 'Alison Bartlett', 'Dave Goelz', 'Eric Jacobson', 'Roscoe Orman', 'Sonia Manzano', 'Jerry Nelson']",['Dave LaMattina'],Chad N. Walker,2015,Documentary," Not Rated
",86.0,100000.0,67845.0,67845.0,I Am Big Bird: The Caroll Spinney Story,-32155.0,-373.8953488372093,-0.32155,2,-0.5035457481525065
